"Customer_ID","City","State_Name","Product_ID","Current_Delivering_Factory","Lots_O_Nuts","Wicked_Choccy","Sugar_Shack","Secret_Factory","The_Other_Factory","min_fact_distance","min_dist_factory","shift_reqrd","Curr_Fact_Dist"
"121671",Springfield,Missouri,CHO-NUT-13000,Lots_O_Nuts,1745.98,1252.91,1235.07,525.832,378.635,378.635,The_Other_Factory,"1",1745.98
"121671",Springfield,Missouri,CHO-FUD-51000,Lots_O_Nuts,1745.98,1252.91,1235.07,525.832,378.635,378.635,The_Other_Factory,"1",1745.98
"114601",Detroit,Michigan,CHO-SCR-58000,Lots_O_Nuts,2722.26,1155.24,1208.99,629.011,1002.01,629.011,Secret_Factory,"1",2722.26
"114601",Detroit,Michigan,CHO-SCR-58000,Lots_O_Nuts,2722.26,1155.24,1208.99,629.011,1002.01,629.011,Secret_Factory,"1",2722.26
"114601",Detroit,Michigan,CHO-TRI-54000,Wicked_Choccy,2722.26,1155.24,1208.99,629.011,1002.01,629.011,Secret_Factory,"1",1155.24
"114601",Detroit,Michigan,CHO-NUT-13000,Lots_O_Nuts,2722.26,1155.24,1208.99,629.011,1002.01,629.011,Secret_Factory,"1",2722.26
"114601",Detroit,Michigan,CHO-SCR-58000,Lots_O_Nuts,2722.26,1155.24,1208.99,629.011,1002.01,629.011,Secret_Factory,"1",2722.26
"114412",Concord,North Carolina,CHO-TRI-54000,Wicked_Choccy,2876.94,371.118,1914.26,1103.17,857.751,371.118,Wicked_Choccy,"0",371.12
"154963",Chester,Pennsylvania,CHO-FUD-51000,Lots_O_Nuts,3325.08,1004.8,1893.34,1292.22,1388.99,1004.8,Wicked_Choccy,"1",3325.08
"154963",Chester,Pennsylvania,CHO-TRI-54000,Wicked_Choccy,3325.08,1004.8,1893.34,1292.22,1388.99,1004.8,Wicked_Choccy,"0",1004.80
"154963",Chester,Pennsylvania,CHO-MIL-31000,Wicked_Choccy,3325.08,1004.8,1893.34,1292.22,1388.99,1004.8,Wicked_Choccy,"0",1004.80
"143210",Lowell,Massachusetts,CHO-FUD-51000,Lots_O_Nuts,3680.15,1457.82,2025.27,1592.67,1814.69,1457.82,Wicked_Choccy,"1",3680.15
"143210",Lowell,Massachusetts,CHO-MIL-31000,Wicked_Choccy,3680.15,1457.82,2025.27,1592.67,1814.69,1457.82,Wicked_Choccy,"0",1457.82
"143210",Lowell,Massachusetts,CHO-FUD-51000,Lots_O_Nuts,3680.15,1457.82,2025.27,1592.67,1814.69,1457.82,Wicked_Choccy,"1",3680.15
"110863",Oklahoma City,Oklahoma,CHO-FUD-51000,Lots_O_Nuts,1340.73,1562.82,1410.75,898.314,685.99,685.99,The_Other_Factory,"1",1340.73
"110863",Oklahoma City,Oklahoma,CHO-FUD-51000,Lots_O_Nuts,1340.73,1562.82,1410.75,898.314,685.99,685.99,The_Other_Factory,"1",1340.73
"110863",Oklahoma City,Oklahoma,CHO-FUD-51000,Lots_O_Nuts,1340.73,1562.82,1410.75,898.314,685.99,685.99,The_Other_Factory,"1",1340.73
"147137",San Francisco,California,CHO-FUD-51000,Lots_O_Nuts,1108.1,3789.84,2408.4,2743.15,2902.78,1108.1,Lots_O_Nuts,"0",1108.10
"147137",San Francisco,California,CHO-MIL-31000,Wicked_Choccy,1108.1,3789.84,2408.4,2743.15,2902.78,1108.1,Lots_O_Nuts,"1",3789.84
"147137",San Francisco,California,CHO-FUD-51000,Lots_O_Nuts,1108.1,3789.84,2408.4,2743.15,2902.78,1108.1,Lots_O_Nuts,"0",1108.10
"147137",San Francisco,California,CHO-NUT-13000,Lots_O_Nuts,1108.1,3789.84,2408.4,2743.15,2902.78,1108.1,Lots_O_Nuts,"0",1108.10
"131205",Georgetown,Kentucky,CHO-TRI-54000,Wicked_Choccy,2523.3,754.786,1443.87,624.457,595.545,595.545,The_Other_Factory,"1",754.79
"131205",Georgetown,Kentucky,CHO-SCR-58000,Lots_O_Nuts,2523.3,754.786,1443.87,624.457,595.545,595.545,The_Other_Factory,"1",2523.30
"131205",Georgetown,Kentucky,CHO-MIL-31000,Wicked_Choccy,2523.3,754.786,1443.87,624.457,595.545,595.545,The_Other_Factory,"1",754.79
"131205",Georgetown,Kentucky,CHO-TRI-54000,Wicked_Choccy,2523.3,754.786,1443.87,624.457,595.545,595.545,The_Other_Factory,"1",754.79
"157196",San Diego,California,CHO-NUT-13000,Lots_O_Nuts,506.674,3373.34,2453.51,2540.21,2517.55,506.674,Lots_O_Nuts,"0",506.67
"152905",Arlington,Texas,CHO-FUD-51000,Lots_O_Nuts,1365.78,1508.93,1724.16,1140.57,718.243,718.243,The_Other_Factory,"1",1365.78
"156587",Seattle,Washington,CHO-NUT-13000,Lots_O_Nuts,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"0",1863.26
"156587",Seattle,Washington,CHO-FUD-51000,Lots_O_Nuts,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"0",1863.26
"156587",Seattle,Washington,CHO-FUD-51000,Lots_O_Nuts,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"0",1863.26
"140935",Oklahoma City,Oklahoma,CHO-MIL-31000,Wicked_Choccy,1340.73,1562.82,1410.75,898.314,685.99,685.99,The_Other_Factory,"1",1562.82
"140935",Oklahoma City,Oklahoma,CHO-NUT-13000,Lots_O_Nuts,1340.73,1562.82,1410.75,898.314,685.99,685.99,The_Other_Factory,"1",1340.73
"150511",Des Moines,Washington,CHO-MIL-31000,Wicked_Choccy,1880.29,3865.69,1936.72,2589.62,3011.25,1880.29,Lots_O_Nuts,"1",3865.69
"108637",Waynesboro,Virginia,CHO-MIL-31000,Wicked_Choccy,3016.65,698.651,1785.56,1064.38,1042.64,698.651,Wicked_Choccy,"0",698.65
"108637",Waynesboro,Virginia,CHO-TRI-54000,Wicked_Choccy,3016.65,698.651,1785.56,1064.38,1042.64,698.651,Wicked_Choccy,"0",698.65
"108637",Waynesboro,Virginia,CHO-SCR-58000,Lots_O_Nuts,3016.65,698.651,1785.56,1064.38,1042.64,698.651,Wicked_Choccy,"1",3016.65
"161207",Concord,New Hampshire,CHO-NUT-13000,Lots_O_Nuts,3665.1,1495.31,1980.57,1572.54,1820.66,1495.31,Wicked_Choccy,"1",3665.10
"129714",New York City,New York,CHO-SCR-58000,Lots_O_Nuts,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"1",3444.71
"129714",New York City,New York,CHO-FUD-51000,Lots_O_Nuts,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"1",3444.71
"129714",New York City,New York,CHO-NUT-13000,Lots_O_Nuts,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"1",3444.71
"129714",New York City,New York,CHO-NUT-13000,Lots_O_Nuts,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"1",3444.71
"129714",New York City,New York,CHO-TRI-54000,Wicked_Choccy,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"0",1149.76
"159688",Los Angeles,California,CHO-SCR-58000,Lots_O_Nuts,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"0",613.46
"134173",Philadelphia,Pennsylvania,CHO-NUT-13000,Lots_O_Nuts,3343.32,1024.54,1900.85,1307.05,1409.64,1024.54,Wicked_Choccy,"1",3343.32
"118213",Greenwood,Indiana,OTH-GUM-21000,Secret_Factory,2404.34,955.602,1237.36,422.788,602.469,422.788,Secret_Factory,"0",422.79
"118213",Greenwood,Indiana,CHO-TRI-54000,Wicked_Choccy,2404.34,955.602,1237.36,422.788,602.469,422.788,Secret_Factory,"1",955.60
"118213",Greenwood,Indiana,CHO-TRI-54000,Wicked_Choccy,2404.34,955.602,1237.36,422.788,602.469,422.788,Secret_Factory,"1",955.60
"107174",Seattle,Washington,CHO-TRI-54000,Wicked_Choccy,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"1",3863.07
"107174",Seattle,Washington,CHO-FUD-51000,Lots_O_Nuts,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"0",1863.26
"107174",Seattle,Washington,CHO-MIL-31000,Wicked_Choccy,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"1",3863.07
"103100",Indianapolis,Indiana,CHO-NUT-13000,Lots_O_Nuts,2413.02,967.566,1227.25,419.546,619.746,419.546,Secret_Factory,"1",2413.02
"103100",Indianapolis,Indiana,CHO-FUD-51000,Lots_O_Nuts,2413.02,967.566,1227.25,419.546,619.746,419.546,Secret_Factory,"1",2413.02
"163181",Houston,Texas,CHO-SCR-58000,Lots_O_Nuts,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1594.60
"163181",Houston,Texas,CHO-SCR-58000,Lots_O_Nuts,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1594.60
"163181",Houston,Texas,CHO-MIL-31000,Wicked_Choccy,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1385.08
"163181",Houston,Texas,CHO-MIL-31000,Wicked_Choccy,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1385.08
"163181",Houston,Texas,CHO-TRI-54000,Wicked_Choccy,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1385.08
"163181",Houston,Texas,CHO-NUT-13000,Lots_O_Nuts,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1594.60
"147431",New York City,New York,CHO-TRI-54000,Wicked_Choccy,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"0",1149.76
"122245",Phoenix,Arizona,CHO-FUD-51000,Lots_O_Nuts,69.5196,2891.06,2101.22,2089.28,2035.36,69.5196,Lots_O_Nuts,"0",69.52
"117121",Detroit,Michigan,CHO-FUD-51000,Lots_O_Nuts,2722.26,1155.24,1208.99,629.011,1002.01,629.011,Secret_Factory,"1",2722.26
"121643",Portland,Oregon,CHO-FUD-51000,Lots_O_Nuts,1686.73,3850.28,2027.74,2613.04,2979.14,1686.73,Lots_O_Nuts,"0",1686.73
"126788",Pearland,Texas,CHO-SCR-58000,Lots_O_Nuts,1608.85,1382.59,2064.85,1388.02,793.607,793.607,The_Other_Factory,"1",1608.85
"140781",Bloomington,Illinois,CHO-MIL-31000,Wicked_Choccy,2191.5,1171.33,1023.38,170.458,602.101,170.458,Secret_Factory,"1",1171.33
"153822",Phoenix,Arizona,CHO-MIL-31000,Wicked_Choccy,69.5196,2891.06,2101.22,2089.28,2035.36,69.5196,Lots_O_Nuts,"1",2891.06
"153822",Phoenix,Arizona,CHO-FUD-51000,Lots_O_Nuts,69.5196,2891.06,2101.22,2089.28,2035.36,69.5196,Lots_O_Nuts,"0",69.52
"153822",Phoenix,Arizona,CHO-NUT-13000,Lots_O_Nuts,69.5196,2891.06,2101.22,2089.28,2035.36,69.5196,Lots_O_Nuts,"0",69.52
"153822",Phoenix,Arizona,CHO-MIL-31000,Wicked_Choccy,69.5196,2891.06,2101.22,2089.28,2035.36,69.5196,Lots_O_Nuts,"1",2891.06
"101042",Henderson,Kentucky,CHO-MIL-31000,Wicked_Choccy,2259.74,864.457,1344.98,482.373,370.277,370.277,The_Other_Factory,"1",864.46
"101042",Henderson,Kentucky,CHO-TRI-54000,Wicked_Choccy,2259.74,864.457,1344.98,482.373,370.277,370.277,The_Other_Factory,"1",864.46
"169061",Yonkers,New York,CHO-TRI-54000,Wicked_Choccy,3456.43,1177.1,1930.09,1394.97,1548.05,1177.1,Wicked_Choccy,"0",1177.10
"169061",Yonkers,New York,CHO-NUT-13000,Lots_O_Nuts,3456.43,1177.1,1930.09,1394.97,1548.05,1177.1,Wicked_Choccy,"1",3456.43
"169061",Yonkers,New York,CHO-TRI-54000,Wicked_Choccy,3456.43,1177.1,1930.09,1394.97,1548.05,1177.1,Wicked_Choccy,"0",1177.10
"169061",Yonkers,New York,CHO-NUT-13000,Lots_O_Nuts,3456.43,1177.1,1930.09,1394.97,1548.05,1177.1,Wicked_Choccy,"1",3456.43
"169061",Yonkers,New York,CHO-TRI-54000,Wicked_Choccy,3456.43,1177.1,1930.09,1394.97,1548.05,1177.1,Wicked_Choccy,"0",1177.10
"168186",Tulsa,Oklahoma,CHO-FUD-51000,Lots_O_Nuts,1488.3,1443.57,1330.31,752.947,556.462,556.462,The_Other_Factory,"1",1488.30
"147970",Dallas,Texas,CHO-TRI-54000,Wicked_Choccy,1397.37,1475.29,1705.5,1109.37,680.798,680.798,The_Other_Factory,"1",1475.29
"120761",Long Beach,New York,CHO-FUD-51000,Lots_O_Nuts,3474.67,1156.9,1968.1,1420.54,1554.13,1156.9,Wicked_Choccy,"1",3474.67
"158876",Carrollton,Texas,CHO-NUT-13000,Lots_O_Nuts,1386.9,1484.12,1686.5,1096.76,681.52,681.52,The_Other_Factory,"1",1386.90
"158876",Carrollton,Texas,CHO-SCR-58000,Lots_O_Nuts,1386.9,1484.12,1686.5,1096.76,681.52,681.52,The_Other_Factory,"1",1386.90
"158876",Carrollton,Texas,CHO-SCR-58000,Lots_O_Nuts,1386.9,1484.12,1686.5,1096.76,681.52,681.52,The_Other_Factory,"1",1386.90
"158876",Carrollton,Texas,CHO-SCR-58000,Lots_O_Nuts,1386.9,1484.12,1686.5,1096.76,681.52,681.52,The_Other_Factory,"1",1386.90
"139500",Decatur,Illinois,CHO-SCR-58000,Lots_O_Nuts,2178.16,1112.01,1089.5,227.936,530.262,227.936,Secret_Factory,"1",2178.16
"126634",Vancouver,British Columbia,CHO-FUD-51000,Lots_O_Nuts,2051.72,3958.98,1970.75,2664.2,3116.13,1970.75,Sugar_Shack,"1",2051.72
"131534",Los Angeles,California,CHO-SCR-58000,Lots_O_Nuts,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"0",613.46
"131534",Los Angeles,California,CHO-TRI-54000,Wicked_Choccy,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"1",3452.01
"144043",Louisville,Colorado,CHO-TRI-54000,Wicked_Choccy,982.746,2326.47,1156.17,1240.32,1441.02,982.746,Lots_O_Nuts,"1",2326.47
"115945",Los Angeles,California,CHO-SCR-58000,Lots_O_Nuts,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"0",613.46
"115945",Los Angeles,California,CHO-TRI-54000,Wicked_Choccy,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"1",3452.01
"115945",Los Angeles,California,CHO-TRI-54000,Wicked_Choccy,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"1",3452.01
"126634",Lakewood,California,CHO-FUD-51000,Lots_O_Nuts,601.953,3444.36,2416.98,2557.98,2577.76,601.953,Lots_O_Nuts,"0",601.95
"144932",Toledo,Ohio,CHO-FUD-51000,Lots_O_Nuts,2666.56,1086.77,1225.88,584.943,917.115,584.943,Secret_Factory,"1",2666.56
"144932",Toledo,Ohio,CHO-FUD-51000,Lots_O_Nuts,2666.56,1086.77,1225.88,584.943,917.115,584.943,Secret_Factory,"1",2666.56
"144932",Toledo,Ohio,CHO-SCR-58000,Lots_O_Nuts,2666.56,1086.77,1225.88,584.943,917.115,584.943,Secret_Factory,"1",2666.56
"145737",Lebanon,Tennessee,CHO-TRI-54000,Wicked_Choccy,2357.47,667.038,1546.72,684.657,357.865,357.865,The_Other_Factory,"1",667.04
"131212",Bellevue,Washington,CHO-MIL-31000,Wicked_Choccy,1858.82,3853.75,1932.75,2580.27,2997.98,1858.82,Lots_O_Nuts,"1",3853.75
"131212",Bellevue,Washington,CHO-NUT-13000,Lots_O_Nuts,1858.82,3853.75,1932.75,2580.27,2997.98,1858.82,Lots_O_Nuts,"0",1858.82
"126634",Vancouver,British Columbia,CHO-FUD-51000,Lots_O_Nuts,2051.72,3958.98,1970.75,2664.2,3116.13,1970.75,Sugar_Shack,"1",2051.72
"122679",Los Angeles,California,CHO-TRI-54000,Wicked_Choccy,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"1",3452.01
"142055",New York City,New York,CHO-SCR-58000,Lots_O_Nuts,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"1",3444.71
"110093",Philadelphia,Pennsylvania,CHO-MIL-31000,Wicked_Choccy,3343.32,1024.54,1900.85,1307.05,1409.64,1024.54,Wicked_Choccy,"0",1024.54
"110093",Philadelphia,Pennsylvania,CHO-FUD-51000,Lots_O_Nuts,3343.32,1024.54,1900.85,1307.05,1409.64,1024.54,Wicked_Choccy,"1",3343.32
"158708",Plano,Texas,SUG-SWE-91000,Sugar_Shack,1401.54,1468.75,1675.52,1080.15,663.34,663.34,The_Other_Factory,"1",1675.52
"151323",Seattle,Washington,CHO-NUT-13000,Lots_O_Nuts,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"0",1863.26
"151155",Jackson,Mississippi,CHO-MIL-31000,Wicked_Choccy,2019.79,856.061,1830.9,1018.72,315.041,315.041,The_Other_Factory,"1",856.06
"151155",Jackson,Mississippi,CHO-TRI-54000,Wicked_Choccy,2019.79,856.061,1830.9,1018.72,315.041,315.041,The_Other_Factory,"1",856.06
"127705",Lorain,Ohio,CHO-SCR-58000,Lots_O_Nuts,2774.72,1047.24,1328.44,700.156,979.6,700.156,Secret_Factory,"1",2774.72
"127705",Lorain,Ohio,CHO-SCR-58000,Lots_O_Nuts,2774.72,1047.24,1328.44,700.156,979.6,700.156,Secret_Factory,"1",2774.72
"155873",Carlsbad,New Mexico,CHO-MIL-31000,Wicked_Choccy,691.348,2191.0,1888.77,1593.02,1370.67,691.348,Lots_O_Nuts,"1",2191.00
"155873",Carlsbad,New Mexico,CHO-MIL-31000,Wicked_Choccy,691.348,2191.0,1888.77,1593.02,1370.67,691.348,Lots_O_Nuts,"1",2191.00
"155873",Carlsbad,New Mexico,CHO-SCR-58000,Lots_O_Nuts,691.348,2191.0,1888.77,1593.02,1370.67,691.348,Lots_O_Nuts,"0",691.35
"126662",Los Angeles,California,CHO-SCR-58000,Lots_O_Nuts,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"0",613.46
"115336",Chicago,Illinois,CHO-NUT-13000,Lots_O_Nuts,2345.8,1234.56,964.96,249.318,779.721,249.318,Secret_Factory,"1",2345.80
"111234",Los Angeles,California,CHO-NUT-13000,Lots_O_Nuts,613.458,3452.01,2413.16,2560.03,2584.38,613.458,Lots_O_Nuts,"0",613.46
"158323",Jacksonville,North Carolina,CHO-NUT-13000,Lots_O_Nuts,3157.59,446.048,2142.82,1362.59,1137.07,446.048,Wicked_Choccy,"1",3157.59
"155425",Tucson,Arizona,CHO-TRI-54000,Wicked_Choccy,105.077,2804.26,2161.11,2078.4,1966.23,105.077,Lots_O_Nuts,"1",2804.26
"155425",Tucson,Arizona,CHO-MIL-31000,Wicked_Choccy,105.077,2804.26,2161.11,2078.4,1966.23,105.077,Lots_O_Nuts,"1",2804.26
"155425",Tucson,Arizona,CHO-TRI-54000,Wicked_Choccy,105.077,2804.26,2161.11,2078.4,1966.23,105.077,Lots_O_Nuts,"1",2804.26
"155425",Tucson,Arizona,CHO-NUT-13000,Lots_O_Nuts,105.077,2804.26,2161.11,2078.4,1966.23,105.077,Lots_O_Nuts,"0",105.08
"155425",Tucson,Arizona,CHO-TRI-54000,Wicked_Choccy,105.077,2804.26,2161.11,2078.4,1966.23,105.077,Lots_O_Nuts,"1",2804.26
"129924",San Francisco,California,CHO-FUD-51000,Lots_O_Nuts,1108.1,3789.84,2408.4,2743.15,2902.78,1108.1,Lots_O_Nuts,"0",1108.10
"129924",San Francisco,California,CHO-FUD-51000,Lots_O_Nuts,1108.1,3789.84,2408.4,2743.15,2902.78,1108.1,Lots_O_Nuts,"0",1108.10
"144400",Philadelphia,Pennsylvania,CHO-SCR-58000,Lots_O_Nuts,3343.32,1024.54,1900.85,1307.05,1409.64,1024.54,Wicked_Choccy,"1",3343.32
"158218",Houston,Texas,CHO-MIL-31000,Wicked_Choccy,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1385.08
"158218",Houston,Texas,CHO-FUD-51000,Lots_O_Nuts,1594.6,1385.08,2043.04,1369.77,781.779,781.779,The_Other_Factory,"1",1594.60
"167262",Avondale,Arizona,CHO-FUD-51000,Lots_O_Nuts,79.1514,2914.29,2117.16,2110.76,2058.6,79.1514,Lots_O_Nuts,"0",79.15
"106495",Tampa,Florida,CHO-TRI-54000,Wicked_Choccy,2853.97,476.94,2535.22,1671.51,1067.75,476.94,Wicked_Choccy,"0",476.94
"164441",New York City,New York,CHO-SCR-58000,Lots_O_Nuts,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"1",3444.71
"164441",New York City,New York,CHO-SCR-58000,Lots_O_Nuts,3444.71,1149.76,1935.04,1388.26,1529.49,1149.76,Wicked_Choccy,"1",3444.71
"116232",Pembroke Pines,Florida,CHO-FUD-51000,Lots_O_Nuts,3124.23,677.44,2818.12,1955.2,1367.07,677.44,Wicked_Choccy,"1",3124.23
"116232",Pembroke Pines,Florida,CHO-MIL-31000,Wicked_Choccy,3124.23,677.44,2818.12,1955.2,1367.07,677.44,Wicked_Choccy,"0",677.44
"163573",Seattle,Washington,CHO-NUT-13000,Lots_O_Nuts,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"0",1863.26
"141789",Minneapolis,Minnesota,CHO-FUD-51000,Lots_O_Nuts,2081.88,1779.81,413.441,450.353,1132.33,413.441,Sugar_Shack,"1",2081.88
"158729",Lafayette,Louisiana,CHO-NUT-13000,Lots_O_Nuts,1893.82,1056.87,2019.91,1252.74,574.416,574.416,The_Other_Factory,"1",1893.82
"100734",Philadelphia,Pennsylvania,CHO-TRI-54000,Wicked_Choccy,3343.32,1024.54,1900.85,1307.05,1409.64,1024.54,Wicked_Choccy,"0",1024.54
"100734",Philadelphia,Pennsylvania,CHO-MIL-31000,Wicked_Choccy,3343.32,1024.54,1900.85,1307.05,1409.64,1024.54,Wicked_Choccy,"0",1024.54
"136007",Seattle,Washington,CHO-SCR-58000,Lots_O_Nuts,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"0",1863.26
"136007",Seattle,Washington,CHO-TRI-54000,Wicked_Choccy,1863.26,3863.07,1942.4,2589.87,3007.07,1863.26,Lots_O_Nuts,"1",3863.07
